id,idtipo,nombre35,nombre50,nombre105,nombre105_ent_suc,observaciones,codigocif,siglavia,nombrevia,numerovia,restodom,codpostal,poblacion,provincia,codpais,servtasa,telefono,pendbaja,numfax,dirinternet,fchbaja,motbaja,codentsuc,fechactualiza,fechaalta,codaut,codprov,nomcomercial,indicativonc,bic,nomentmatriz,direntmatriz,locentmatriz,cpentmatriz,telentmatriz,faxentmatriz,internetentmatriz,cod_autonomia,anagrama
51,11,"RAIFFEISEN BANK INTERNATIONAL AG","RAIFFEISEN BANK INTERNATIONAL AG","RAIFFEISEN BANK INTERNATIONAL AG",NULL,NULL,N0381457A,CL,"PRINCIPE DE VERGARA",11,"PL. 4 C",28001,MADRID,NULL,AT,NULL,914316536,NULL,914318572,NULL,NULL,NULL,0000,2010-12-09,2008-05-27,NULL,28,NULL,N,NULL,"RAIFFEISEN BANK INTERNATIONAL AG","AM STADTPARK, 9","VIENA A-1030",NULL,431717071697,431717073145,NULL,12,RBI
52,11,"MIZUHO CORPORATE BANK NEDERLAND N.V","MIZUHO CORPORATE BANK NEDERLAND N.V.","MIZUHO CORPORATE BANK NEDERLAND N.V.",NULL,NULL,N0034615E,CL,ORENSE,34,"PL. 6",28020,MADRID,NULL,NL,NULL,915982905,NULL,917702333,NULL,NULL,NULL,0000,2008-09-29,2008-06-10,NULL,28,NULL,N,NULL,"MIZUHO CORPORATE BANK NEDERLAND N.V","CL. APOLLOLAAN, 171","1077 AS AMSTERDAM",NULL,31(0)205734347,31(0)5734372,NULL,12,"MIZUHO CO. BANK"
53,11,"SNS PROPERTY FINANCE, B.V.","SNS PROPERTY FINANCE, B.V.","SNS PROPERTY FINANCE, B.V.",NULL,NULL,N0034647H,AV,"GRAN VIA LAS CORTES CATALANAS",630,"PLT. 4",8007,BARCELONA,NULL,NL,NULL,934920490,NULL,934127124,NULL,2010-10-04,"POR CIERRE",0000,2010-10-04,2008-06-27,NULL,8,NULL,N,NULL,"SNS PROPERTY FINANCE B.V.","STORKSTRAAT 8-10","3830 AK LEUSDEN",NULL,NULL,NULL,NULL,9,"SNS PROPERTY FI"
54,11,"BANQUE INTERNATIONALE POUR MALI,SA","BANQUE INTERNATIONALE POUR LE MALI, S.A.","BANQUE INTERNATIONALE POUR LE MALI, S.A.",NULL,NULL,W2321004J,CL,"RONDA DE SEGOVIA",42,NULL,28005,MADRID,NULL,ML,NULL,652539821,NULL,0,NULL,NULL,NULL,0000,2009-01-01,2008-08-05,NULL,28,"BIM SA",S,NULL,"BANQUE INTERNATIONALE POUR LE      MALI, S.A.","BOULEVARD DE L'INDEPENDANCE B.P. 15",BAMAKO,NULL,"223 2225066","223 2224566",NULL,12,"BIM SA"
55,11,"BANCO GANADERO, S.A.","BANCO GANADERO, S.A.","BANCO GANADERO, S.A.",NULL,NULL,W5161047E,CL,ORENSE,85,NULL,28020,MADRID,NULL,BO,NULL,915006790,NULL,0,NULL,NULL,NULL,0000,2010-03-16,2008-11-24,NULL,28,NULL,N,NULL,"BANCO GANADERO, S.A.","CL BOLIVAR, 99 ESQUINA BENI","SANTA CRUZ DE LA SIERRA",NULL,(591-3)3361616,(591-3)3361617,NULL,12,"BANCO GANADERO"
56,11,"PAYPAL (EUROPE) S.Á.R.L. Y CIE, S.C","PAYPAL (EUROPE) S.Á.R.L. Y CIE, S.C.A.","PAYPAL (EUROPE) S.Á.R.L. Y CIE, S.C.A.",NULL,NULL,N0181894G,AV,"DE EUROPA",4,NULL,28108,ALCOBENDAS,MADRID,LU,NULL,917901000,NULL,917901095,NULL,NULL,NULL,0000,2008-11-28,2008-11-28,NULL,28,NULL,N,NULL,"PAYPAL (EUROPE) S.Á.R.L. Y CIE,    S.C.A.","22-24 BOULEVARD ROYAL, L-2449",LUXEMBURGO,NULL,35226639100,35226639250,NULL,12,"PAYPAL (EUROPE)"
57,11,"LEEDS BUILDING SOCIETY","LEEDS BUILDING SOCIETY","LEEDS BUILDING SOCIETY",NULL,NULL,N8260357B,AV,"DE ARAGON",330,"PE.MERCEDES, E.5,PL3",28022,MADRID,NULL,GB,NULL,915625152,NULL,0,NULL,NULL,NULL,0000,2009-07-08,2009-07-08,NULL,28,NULL,N,NULL,"LEEDS BUILDING SOCIETY","105 ALBION STREET","LEEDS LS15AS",NULL,NULL,NULL,NULL,12,"LEEDS BUILDING"
58,11,"F. VAN LANSCHOT BANKIERS N.V.","F. VAN LANSCHOT BANKIERS N.V.","F. VAN LANSCHOT BANKIERS N.V.",NULL,NULL,N0033709G,CL,"LAS HORTENSIAS(NUEVA ANDALUCIA",29,"VILLA ARIADNE",29660,MARBELLA,MALAGA,NL,NULL,952062630,NULL,952052631,NULL,NULL,NULL,0000,2011-07-27,2009-08-12,NULL,29,NULL,N,NULL,"F. VAN LANSCHOT BANKIERS N.V.","HOOGE STEENWEG 27-31","5211 JN'S HERTOGENBODSCH",NULL,31(0)735483548,31(0)735483648,NULL,1,"F. VAN LANSCHOT"
59,11,"SOCIETE GENERALE MAROCAINE DE BANQ","SOCIETE GENERALE MAROCAINE DE BANQUES","SOCIETE GENERALE MAROCAINE DE BANQUES",NULL,NULL,W2041130B,PZ,"PABLO RUIZ PICASSO",1,NULL,28020,MADRID,NULL,MA,NULL,696921070,NULL,915893976,NULL,NULL,NULL,0000,2009-11-20,2009-11-20,NULL,28,NULL,N,NULL,"SOCIETE GENERALE MAROCAINE DE      BANQUES","55 BD ABDELMOUMEN","20100 CASABLANCA",NULL,NULL,NULL,NULL,12,SOC.GRAL.MARRO
60,11,"BANCO L.J. CARREGOSA, S.A.","BANCO L.J. CARREGOSA, S.A.","BANCO L.J. CARREGOSA, S.A.",NULL,NULL,N0105590D,CL,HERMOSILLA,91,"PL. BAJO B",28001,MADRID,NULL,PT,NULL,914356230,NULL,0,NULL,NULL,NULL,0000,2009-11-26,2009-11-26,NULL,28,NULL,N,NULL,"BANCO L.J. CARREGOSA, S.A.","AV. DA BOAVISTA 1083","4100-129 OPORTO",NULL,351226086460,351226007887,NULL,12,"L.J. CARREGOSA"
61,11,"ABN AMRO BANK N.V.","ABN AMRO BANK N.V.","ABN AMRO BANK N.V.",NULL,NULL,W0035709E,AV,"JOSE BANUS EDF. MALAGA",S/N,"LOCAL 2B",29660,MARBELLA,MALAGA,NL,NULL,952908843,NULL,952814880,NULL,NULL,NULL,0000,2010-04-13,2010-03-16,NULL,29,NULL,N,NULL,"ABN AMRO BANK N.V.","GUSTAV MAHLERLAAN, 10","1082 PP AMSTERDAM",NULL,NULL,NULL,NULL,1,"ABN AMRO BANK"
62,11,"BANQUE DE DEVELOPPEMENT DU MALI, SA","BANQUE DE DEVELOPPEMENT DU MALI, S.A","BANQUE DE DEVELOPPEMENT DU MALI, S.A.",NULL,NULL,W2321006E,CL,"CRISTOBAL LOPEZ LUPIAÑEZ",11,NULL,4006,ALMERIA,NULL,ML,NULL,671894819,NULL,0,NULL,NULL,NULL,0000,2010-03-18,2010-03-18,NULL,4,NULL,N,NULL,"BANQUE DE DEVELOPPEMENT DU MAL, S.A.","MODIBO KËITA","BP 94 BAMAKO",NULL,NULL,NULL,NULL,1,"DEVELOPP. MALI"
63,11,"AS PRIVATBANK","AS PRIVATBANK","AS PRIVATBANK",NULL,NULL,N0541013I,CL,"BELMONTE DE TAJO",61,"PLANTA BAJA",28019,MADRID,NULL,LV,NULL,912252452,NULL,912593076,WWW.PRIVATBANK.LV,NULL,NULL,0000,2010-12-14,2010-12-14,NULL,28,PRIVATBANK,S,NULL,"AS PRIVATBANK","TERBATAS IELA 4","RIGA LV-1134",NULL,37167041300,37167282981,WWW.PRIVATBANK.LV,12,PRIVATBANK
64,11,"BANQUE PRIVEE ESPIRITO SANTO, S.A.","BANQUE PRIVEE ESPIRITO SANTO, S.A.","BANQUE PRIVEE ESPIRITO SANTO, S.A.",NULL,NULL,N0106341A,CL,ZURBANO,34,"PL. 2, PTA. DR.",28010,MADRID,NULL,CH,NULL,0,NULL,0,NULL,NULL,NULL,0000,2011-01-26,2011-01-26,NULL,28,"BANQUE PRIVEE",S,NULL,"BANQUE PRIVEE ESPIRITO SANTO, S.A.","AV GENERAL GUISAN, 70 A","1009 PULLY O VAUD",NULL,NULL,NULL,NULL,12,"BANQUE PRIVEE"
65,11,CORPBANCA,CORPBANCA,CORPBANCA,NULL,NULL,N5121207D,CL,VELAZQUEZ,94,"PL. 1",28006,MADRID,NULL,CL,NULL,917817010,NULL,917817020,NULL,NULL,NULL,0000,2011-05-31,2011-05-31,NULL,28,NULL,N,NULL,CORPBANCA,"ROSARIO NORTE 660, PISO 9, LAS CONDES",SANTIAGO,NULL,NULL,NULL,NULL,12,CORPBANCA
66,11,"FINANCIERA INTERNACIONAL, S.A.","FINANCIERA INTERNACIONAL, S.A. CíA FINANCIAMIENTO","FINANCIERA INTERNACIONAL, S.A. COMPAÑIA DE FINANCIAMIENTO",NULL,NULL,W4801140G,CL,"MARQUES DE URQUIJO",47,"PL. 7, PTA. B",28008,MADRID,NULL,CO,NULL,917817407,NULL,914358540,NULL,NULL,NULL,0000,2011-08-04,2011-08-04,NULL,28,NULL,N,NULL,"FINANCIERA INTERNACIONAL, S.A.     COMPAñIA DE FINANCIAMIENTO","AC 80 NO. 100 52 LC N2 028 CC PORTAL 80",BOGOTA,NULL,NULL,NULL,NULL,12,"FINAN. INTER."
67,11,"SVENSKA HANDELSBANKEN, S.A.","SVENSKA HANDELSBANKEN, S.A.","SVENSKA HANDELSBANKEN, S.A.",NULL,NULL,W0182450G,NULL,"CENTRO PLAZA","OFICINA 2","NUEVA ANDALUCIA",29660,MARBELLA,MALAGA,LU,NULL,952817550,NULL,952817567,NULL,NULL,NULL,0000,2011-11-23,2011-11-23,NULL,29,NULL,N,NULL,"SVENSKA HANDELSBANKEN, S.A.","15, RUE BENDER","L-1229 LUXEMBOURG",NULL,+35227486-1,+35227486-4001,NULL,1,SVENSKA
68,12,"ISBA, S.G.R.","ISBA, S.G.R.","ISBA, SOCIEDAD DE GARANTIA RECIPROCA",NULL,NULL,V07066913,CL,GENIL,30,BAJOS,7009,PALMA,"ILLES BALEARS",ES,NULL,971461250,NULL,971461165,NULL,NULL,NULL,0000,2011-02-18,1979-11-16,NULL,7,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,ISBA
69,12,"SOC. GARANTIA RECIPROCA DE CATALUÑA","SOCIEDAD DE GARANTIA RECIPROCA DE CATALUÑA","SOCIEDAD DE GARANTIA RECIPROCA DE CATALUÑA",NULL,NULL,G08592800,CL,GERONA,83,"PRAL. 2",8009,BARCELONA,NULL,ES,NULL,934878842,NULL,934883528,NULL,1993-04-07,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1979-12-21,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"SGR CATALUÑA"
70,12,"SDAD NAL AVAL. COMER., SGR,LIQID.","SDAD. NAL. AVAL. COMER., S.G.R., EN LIQUIDACION","SOCIEDAD NACIONAL DE AVALES AL COMERCIO (SONAVALCO, S.G.R.), EN LIQUIDACION",NULL,NULL,G28678621,CL,PENSAMIENTO,27,"PL. 3-3 - ESC. IZDA.",28020,MADRID,NULL,ES,NULL,915315959,NULL,915320453,NULL,2002-01-24,"POR DISOLUCION Y LIQUIDACION",0000,2008-03-06,1980-02-22,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,SONAVALCO
71,12,"COPERFICO, S.G.R.","COPERFICO, S.G.R.","COPERFICO, S.G.R.",NULL,NULL,G28628097,CR,"MOSTOLES A FUENLABRADA","KM. 5,5",NULL,28931,MOSTOLES,MADRID,ES,NULL,916457657,NULL,0,NULL,1993-11-22,"ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 09.09.1993",0000,2008-03-06,1984-07-08,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"COPERFICO SG"
72,12,"OSCAVAL, S.G.R.","OSCAVAL, S.G.R.","SOCIEDAD DE GARANTIA RECIPROCA DE LOS PEQUEÑOS Y MEDIANOS EMPRESARIOS DE HUESCA (OSCAVAL, S.G.R.)","ARAGONESA DE AVALES, SOCIEDAD DE GARANTIA RECIPROCA (ARAVAL, S.G.R.)",NULL,A99015232,AV,MONREAL,13,NULL,22003,HUESCA,NULL,ES,NULL,0,NULL,0,NULL,1985-01-11,"POR FUSION POR ABSORCION POR",9840,2008-03-06,1980-07-14,NULL,22,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,OSCAVAL
73,12,"ELKARGI, S.G.R.","ELKARGI, S.G.R.","ELKARGI, S.G.R.",NULL,NULL,V20066411,PS,"DE MIKELETEGI",50,NULL,20009,"SAN SEBASTIAN",GIPUZKOA,ES,NULL,943309060,NULL,943309190,NULL,NULL,NULL,0000,2011-10-26,1980-08-21,NULL,20,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,ELKARGI
74,12,"S.E.A.V.A.L., S.G.R.","S.E.A.V.A.L., S.G.R.","S.E.A.V.A.L., S.G.R.","ELKARGI, S.G.R.",NULL,A99015240,CL,POSTAS,32,"PL. 7",1001,VITORIA,ALAVA,ES,NULL,0,NULL,0,NULL,1985-09-12,"POR FUSION POR ABSORCION POR",9806,2008-03-06,1980-10-30,NULL,1,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,SEAVAL
75,12,"SOCIEDAD NAVARRA GARANTIA RECIPROCA","SOCIEDAD NAVARRA DE GARANTIA RECIPROCA (SONAGAR)","SOCIEDAD NAVARRA DE GARANTIA RECIPROCA (SONAGAR, S.G.R.)",NULL,NULL,V31096407,CL,ARRIETA,21,NULL,31002,PAMPLONA,NAVARRA,ES,NULL,948228513,NULL,948229668,NULL,NULL,NULL,0000,2009-01-01,1981-02-20,NULL,31,SONAGAR,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,SONAGAR
76,12,"SOAVALZA, S.G.R.","SOAVALZA, S.G.R.","SOCIEDAD DE AVALES PARA AUTONOMOS, PEQUEÑOS Y MEDIANOS EMPRESARIOS DE ZARAGOZA (SOAVALZA, S.G.R.)","ARAGONESA DE AVALES, SOCIEDAD DE GARANTIA RECIPROCA (ARAVAL, S.G.R.)",NULL,A99015257,UR,"PARQUE ROMA","CASA F-1","PL. 1, OFIC. 11",50010,ZARAGOZA,NULL,ES,NULL,0,NULL,0,NULL,1985-01-11,"POR FUSION POR ABSORCION POR",9840,2008-03-06,1981-04-24,NULL,50,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,SOAVALZA
77,12,"S.G.R. PROVINCIA DE ALICANTE","SOCIEDAD GARANTIA RECIPROCA PROVINCIA ALICANTE","SOCIEDAD DE GARANTIA RECIPROCA DE LA PROVINCIA DE ALICANTE","SOCIEDAD DE GARANTIA RECIPROCA DE LA COMUNIDAD VALENCIANA (SOGAVAC, S.G.R.)",NULL,A99015265,NULL,GERONA,19,"PL. 5",3001,ALICANTE,NULL,ES,NULL,0,NULL,0,NULL,1985-06-13,"POR FUSION POR ABSORCION POR",9813,2008-03-06,1981-07-27,NULL,3,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,SGRALICANTE
78,12,"CENTRO AVAL. IND. EDIC., EN LIQUID.","CENTRO AVALES IND. EDICION, S.G.R., EN LIQUIDACION","CENTRO DE AVALES PARA LA INDUSTRIA Y LA EDICION, S.G.R., EN LIQUIDACION",NULL,NULL,V08695934,CL,"JOSE ANSELMO CLAVE",2,"PL. 2",8002,BARCELONA,NULL,ES,NULL,933181941,B,934121256,NULL,NULL,NULL,0000,2009-01-01,1981-07-29,NULL,8,CEAVAL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,CEAVAL
79,12,"S.G.R. DE CASTILLA-LA MANCHA","S.G.R. DE CASTILLA-LA MANCHA, EN LIQUIDACION","SOCIEDAD DE GARANTIA RECIPROCA DE CASTILLA-LA MANCHA (SOGAMAN, S.G.R.), EN LIQUIDACION",NULL,NULL,G45032885,CL,"ALFEREZ PROVISIONAL",5,"PL. 2",45001,TOLEDO,NULL,ES,NULL,925211954,NULL,0,NULL,1996-03-01,"POR DISOLUCION",0000,2008-03-06,1981-09-30,NULL,45,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,SOGAMAN
80,12,"S.G.R. COMUNITAT VALENCIANA","S.G.R. DE LA COMUNITAT VALENCIANA","SOCIEDAD DE GARANTIA RECIPROCA DE LA COMUNITAT VALENCIANA",NULL,NULL,V46168308,CL,"AMADEO DE SABOYA",1,NULL,46010,VALENCIA,NULL,ES,NULL,963391490,NULL,963391059,WWW.SGR.ES,NULL,NULL,0000,2009-01-01,1981-10-22,NULL,46,SOGAVAL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,SOGAVAL
81,12,"SOGAREX, S.G.R.","SOCIEDAD DE GARANTIA RECIPROCA DE EXTREMADURA","SOCIEDAD DE GARANTIA RECIPROCA DE EXTREMADURA (SOGAREX, S.G.R.)",NULL,NULL,A10013480,AV,"CALVO SOTELO",45,BAJO,10600,PLASENCIA,CACERES,ES,NULL,927417041,NULL,927418777,NULL,1997-06-02,"POR RESOLUCION DEL M. DE ECONOMIA Y HACIENDA DE FECHA 10.04.1997",0000,2008-03-06,1981-10-28,NULL,10,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,SOGAREX
82,12,"S.G.R. PÑOS.MED. EMPRESARIOS TOLEDO","S.G.R. PEQUEÑOS Y MEDIANOS EMPRESARIOS DE TOLEDO","SOCIEDAD DE GARANTIA RECIPROCA DE LOS PEQUEÑOS Y MEDIANOS EMPRESARIOS DE TOLEDO","SOCIEDAD DE GARANTIA RECIPROCA DE CASTILLA-LA MANCHA (SOGAMAN, S.G.R.)",NULL,G45019924,CL,"SANTA FE",NULL,NULL,45001,TOLEDO,NULL,ES,NULL,0,NULL,0,NULL,1984-07-31,"POR FUSION POR ABSORCION POR",9812,2008-03-06,1981-10-28,NULL,45,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,SGRPYMETOLED
83,12,"S.G.R. DE SANTANDER (SOGARCA)","S.G.R. DE SANTANDER (SOGARCA)","SOCIEDAD DE GARANTIA RECIPROCA DE SANTANDER (SOGARCA, S.G.R.)",NULL,NULL,A39030101,CL,"BIBLIOTECARIO MIGUEL ARTIGAS",6,"PL. 6 - 2",39007,SANTANDER,CANTABRIA,ES,NULL,942219413,NULL,942218151,NULL,NULL,NULL,0000,2008-03-06,1982-01-14,NULL,39,SOGARCA,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,SOGARCA
84,12,"SOTECA, S.G.R.","SOCIEDAD TECNICA DE AVALES, S.G.R. (SOTECA)","SOCIEDAD TECNICA DE AVALES, SOCIEDAD DE GARANTIA RECIPROCA (SOTECA, S.G.R.)","IBERAVAL, SOCIEDAD DE GARANTIA RECIPROCA",NULL,G47025143,CL,"SANTA MARIA","20 ESQUINA","C. CLAUDIO MOYANO,13",47001,VALLADOLID,NULL,ES,NULL,983301811,NULL,983206084,NULL,1997-11-03,"POR FUSION, DISOLUCION SIN LIQUIDACION Y CREACION DE",9846,2008-03-06,1982-01-14,NULL,47,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,SOTECA
85,12,"AVAL-MADRID, S.G.R.","AVAL-MADRID, S.G.R.","AVAL - MADRID, S.G.R.",NULL,NULL,V28737526,CL,"JORGE JUAN",30,NULL,28001,MADRID,NULL,ES,NULL,915777270,NULL,914356285,NULL,NULL,NULL,0000,2009-03-25,1982-02-02,NULL,28,"AVAL MADRID",S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"AVAL MADRID"
86,12,"S.G.R. PYME PONTEVEDRA Y ORENSE","S.G.R. PYME PONTEVEDRA Y ORENSE (SOGARPO)","S.G.R. DE LA PEQUEÑA Y MEDIANA EMPRESA DE PONTEVEDRA Y ORENSE (SOGARPO, S.G.R.)",NULL,NULL,V36622082,CL,RECONQUISTA,11,BAJO,36201,VIGO,PONTEVEDRA,ES,NULL,986228052,NULL,986438860,WWW.SOGARPO.ES,NULL,NULL,0000,2009-01-01,1982-02-08,NULL,36,SOGARPO,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,SOGARPO
87,12,"S.G.R. MADRILEÑA (SOGAREMA, S.G.R.)","SOCIEDAD DE GARANTIA RECIPROCA MADRILEÑA","SOCIEDAD DE GARANTIA RECIPROCA MADRILEÑA (SOGAREMA, S.G.R.)",NULL,NULL,G28712974,CL,"DOCTOR FLEMING",56,"PL. 1 - DCHA.",28036,MADRID,NULL,ES,NULL,914578789,NULL,0,NULL,1997-06-13,"POR RESOLUCION DEL M. DE ECONOMIA Y HACIENDA DE FECHA 10.04.1997",0000,2008-03-06,1982-02-22,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,SOGAREMA
88,12,"CREDIAVAL, S.G.R.","CREDIAVAL, S.G.R.","CREDIAVAL, SOCIEDAD DE GARANTIA RECIPROCA","SOCIEDAD DE GARANTIA RECIPROCA DE ANDALUCIA (SURAVAL, S.G.R.)",NULL,G14038012,CL,"CONDE DE ROBLEDO",4,"PL. 3 - IZDA.",14008,CORDOBA,NULL,ES,NULL,957474836,NULL,957472943,WWW.CREDIAVAL.ES,2009-01-02,"POR FUSION POR ABSORCION CON DISOLUCION SIN LIQUIDACION POR",9839,2009-01-02,1982-03-24,NULL,14,CREDIAVAL,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,CREDIAVAL
89,12,"SOGARLE, S.G.R.","SOGARLE, S.G.R.","SOGARLE, S.G.R.","SOCIEDAD DE GARANTIA RECIPROCA CASTELLANO LEONESA (SOGACAL, S.G.R.)",NULL,G24024192,CL,"VILLA BENAVENTE",11,"PL. 1 - C",24004,LEON,NULL,ES,NULL,0,NULL,0,NULL,1989-12-07,"POR FUSION POR ABSORCION POR",9823,2008-03-06,1982-04-19,NULL,24,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,"SOGARLE SGR"
90,12,"SOGACAL, S.G.R.","S.G.R. CASTELLANO LEONESA (SOGACAL, S.G.R.)","SOCIEDAD DE GARANTIA RECIPROCA CASTELLANO LEONESA (SOGACAL, S.G.R.)","IBERAVAL, SOCIEDAD DE GARANTIA RECIPROCA",NULL,A09033002,AV,"CID CAMPEADOR",4,"PL. 3 - C",9004,BURGOS,NULL,ES,NULL,947265517,NULL,947260698,NULL,1997-11-03,"POR FUSION, DISOLUCION SIN LIQUIDACION Y CREACION DE",9846,2008-03-06,1982-07-06,NULL,9,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,SOGACAL
91,12,"IBERAVAL, S.G.R.","IBERAVAL, S.G.R.","IBERAVAL, SOCIEDAD DE GARANTIA RECIPROCA",NULL,NULL,V09330796,CL,"SANTA CLARA",3,"PL. BAJO",9002,BURGOS,NULL,ES,NULL,983217753,NULL,983217754,NULL,NULL,NULL,0000,2009-01-01,1997-11-03,NULL,9,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,"IBERAVAL, SGR"
92,11,"CREDIT INDUSTRIEL ET COMMERCIAL","CREDIT INDUSTRIEL ET COMMERCIAL","CREDIT INDUSTRIEL ET COMMERCIAL",NULL,NULL,N0011186D,CL,"MARQUES DE LA ENSENADA",2,"PL. 3",28004,MADRID,NULL,FR,NULL,913103281,NULL,913082983,NULL,NULL,NULL,0000,2009-01-01,1980-07-10,NULL,28,NULL,N,NULL,"CREDIT INDUSTRIEL ET COMMERCIAL","4, RUE GAILLON                                                   75107 PARIS CEDEX 2",NULL,NULL,142667000,NULL,NULL,12,"CIC BANQUES"
93,11,"SOCIETE LYONNAISE DE BANQUE","SOCIETE LYONNAISE DE BANQUE","SOCIETE LYONNAISE DE BANQUE",NULL,NULL,A0011507A,AV,DIAGONAL,618,"PL. 4 - A Y B",8021,BARCELONA,NULL,ES,NULL,932092899,NULL,932010157,NULL,1996-03-11,"A PETICION PROPIA",0000,2008-03-06,1986-08-01,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,LYONNAISE
94,11,"CASSA RISPARMIO PROVINCIE LOMBARDE","CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE","CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE",NULL,NULL,NULL,CL,SERRANO,73,"5´ PLANTA",28006,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1992-05-11,"POR CIERRE",0000,2008-03-06,1986-08-04,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CASSARISPAR
95,11,"B. ESPIRITO SANTO COMERCIAL LISBOA","BANCO ESPIRITO SANTO E COMERCIAL DE LISBOA","BANCO ESPIRITO SANTO E COMERCIAL DE LISBOA",NULL,NULL,NULL,PZ,COLON,2,"TORRE COLON",28046,MADRID,NULL,ES,NULL,914201302,NULL,0,NULL,1993-07-05,"POR CIERRE",0000,2008-03-06,1987-02-13,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,ESPIRITOSANT
96,11,"BANCO DE FOMENTO EXTERIOR-PORTUGAL","BANCO DE FOMENTO E EXTERIOR-PORTUGAL","BANCO DE FOMENTO E EXTERIOR- PORTUGAL",NULL,NULL,A0401028F,CL,SERRANO,49,NULL,28006,MADRID,NULL,ES,NULL,915778974,NULL,915766387,NULL,1994-05-16,"A PETICION PROPIA",0000,2008-03-06,1987-06-24,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FOMEXPO
97,11,"DEN DANSKE BANK INTERNATIONAL, S.A.","DEN DANSKE BANK INTERNATIONAL, S.A.","DEN DANSKE BANK INTERNATIONAL, S.A.",NULL,NULL,N0361818H,CR,MIJAS,"KM. 3,6","CENTRO IDEA",29649,MIJAS,MALAGA,LU,NULL,952463336,NULL,952479983,NULL,2009-01-15,"POR CIERRE",0000,2009-01-15,1987-10-02,NULL,29,NULL,N,NULL,"DEN DANSKE BANK INTERNATIONAL, S.A.","672, RUE DE NEUDORF","L-2220 FINDEL",NULL,NULL,NULL,NULL,1,"DEN DANSKE BANK"
98,11,"C.RISPARMIO, FIRENZE E PISTOIA E P.","CASSE DI RISPARMIO DI FIRENZE E PISTOIA E PESCIA","CASSE DI RISPARMIO DI FIRENZE E PISTOIA E PESCIA",NULL,NULL,A0051212I,PS,"DE LA CASTELLANA",60,NULL,28046,MADRID,NULL,IT,NULL,915644109,NULL,915644212,NULL,2004-01-02,"POR CIERRE",0000,2008-03-06,1991-08-02,NULL,28,NULL,N,NULL,"CASSE DI RISPARMIO DI FIRENZE E    PISTOIA E PESCIA","VIA BUFALINI, 6","50122 FIRENZE",NULL,390552621,NULL,NULL,12,CASDIRESDIFIRPI
